age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Male,1.0157344,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0056207,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,94.07538,>50K
89.112076,Self-emp-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,40.0,<=50K
17.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,20.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,40.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Male,2.9305818,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Other-service,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Female,1.0,<=50K
26.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,70.0,>50K
17.0,Private,10th,Married-civ-spouse,Craft-repair,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Widowed,Prof-specialty,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,HS-grad,Never-married,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,11th,Never-married,Protective-serv,Male,1.0136603,<=50K
90.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Federal-gov,11th,Never-married,Prof-specialty,Female,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,1.0,>50K
51.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
18.0,Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Protective-serv,Male,40.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,50.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,<=50K
90.0,?,1st-4th,Never-married,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0070769,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Other-service,Female,99.0,>50K
17.0,?,10th,Separated,?,Male,1.6423337,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.3414274,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Widowed,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Never-married,?,Male,1.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Male,40.0,<=50K
90.0,?,1st-4th,Never-married,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Self-emp-not-inc,Preschool,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Separated,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,40.0,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
55.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,80.14823,<=50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,<=50K
17.0,?,Some-college,Never-married,?,Male,1.0,>50K
17.0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Female,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,2.5586302,<=50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Never-worked,11th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,?,7th-8th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Male,1.0,>50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.164759,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,50.0,<=50K
90.0,?,1st-4th,Separated,?,Male,50.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
17.0,?,10th,Separated,?,Male,1.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
82.23443,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
23.0,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Male,60.0,>50K
55.0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,99.0,>50K
90.0,Private,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,30.0,<=50K
17.0,Private,1st-4th,Never-married,Other-service,Male,1.0,<=50K
21.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,6.44264,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
17.0,Self-emp-not-inc,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
17.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,2.7270281,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Local-gov,5th-6th,Widowed,Protective-serv,Male,1.0,<=50K
88.78314,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Female,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,?,7th-8th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,8.0,>50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,Federal-gov,HS-grad,Never-married,Prof-specialty,Male,99.0,>50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Female,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,State-gov,10th,Married-civ-spouse,Exec-managerial,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,99.0,>50K
17.0,Never-worked,10th,Separated,?,Male,99.0,<=50K
88.61434,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Handlers-cleaners,Male,1.0,<=50K
69.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0007759,<=50K
90.0,Private,1st-4th,Never-married,Other-service,Female,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Other-service,Female,1.0694957,<=50K
90.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
17.0,Self-emp-not-inc,1st-4th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Other-service,Male,1.0,<=50K
17.0,?,11th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,Never-worked,10th,Never-married,?,Male,50.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,7th-8th,Widowed,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0010678,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
22.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Local-gov,Preschool,Married-spouse-absent,Protective-serv,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
18.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,60.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,60.0,>50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Prof-specialty,Male,1.0,<=50K
17.0,?,10th,Separated,?,Male,40.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Never-married,?,Male,1.0,>50K
58.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
82.1658,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Local-gov,7th-8th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,4.0,<=50K
17.0,Self-emp-inc,11th,Never-married,?,Male,1.0,<=50K
90.0,State-gov,Masters,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,1st-4th,Never-married,?,Male,8.0,>50K
90.0,?,1st-4th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
60.570957,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,15.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
38.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
17.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
18.0,Self-emp-not-inc,Some-college,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,<=50K
90.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
64.0,?,1st-4th,Separated,?,Male,40.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,50.0,>50K
49.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Private,1st-4th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Private,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Private,1st-4th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Self-emp-not-inc,Preschool,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.113937,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Private,1st-4th,Separated,?,Male,12.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,35.0,>50K
90.0,Private,Some-college,Separated,Sales,Male,40.0,>50K
17.0,Local-gov,10th,Never-married,?,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,4.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,5th-6th,Married-spouse-absent,Farming-fishing,Male,4.4003296,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,Private,1st-4th,Never-married,Farming-fishing,Male,8.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,99.0,>50K
17.0,Local-gov,11th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,?,Prof-school,Married-civ-spouse,?,Male,1.0,>50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,?,Some-college,Never-married,?,Male,1.051287,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,35.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0403663,<=50K
