age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
36,Private,11th,Separated,Machine-op-inspct,Male,40,<=50K
21,Private,11th,Never-married,Sales,Female,38,<=50K
66,Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Male,50,<=50K
60,Private,Some-college,Widowed,Protective-serv,Female,40,<=50K
59,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Male,40,>50K
18,Private,HS-grad,Never-married,Adm-clerical,Male,35,<=50K
40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
23,State-gov,Bachelors,Never-married,Prof-specialty,Female,32,<=50K
46,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,40,>50K
28,Private,10th,Never-married,Transport-moving,Male,45,<=50K
33,Private,Some-college,Never-married,Tech-support,Male,20,<=50K
31,Private,HS-grad,Never-married,Exec-managerial,Male,60,<=50K
47,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,<=50K
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Female,40,>50K
32,Private,HS-grad,Never-married,Craft-repair,Male,50,<=50K
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,35,>50K
22,Private,Assoc-acdm,Never-married,Exec-managerial,Male,55,<=50K
23,Private,HS-grad,Never-married,Prof-specialty,Female,40,<=50K
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Male,45,<=50K
26,Private,Bachelors,Never-married,Exec-managerial,Male,10,<=50K
27,Private,Bachelors,Never-married,Tech-support,Male,40,<=50K
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Female,40,<=50K
57,Private,Masters,Married-civ-spouse,Adm-clerical,Male,40,<=50K
30,Private,Some-college,Married-civ-spouse,Sales,Male,44,<=50K
60,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,35,>50K
34,Private,Some-college,Never-married,Sales,Male,65,<=50K
64,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,9,>50K
25,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,<=50K
30,Private,Some-college,Never-married,Sales,Female,60,<=50K
19,?,Some-college,Never-married,?,Female,25,<=50K
49,Private,Bachelors,Divorced,Exec-managerial,Female,60,>50K
50,Private,HS-grad,Divorced,Craft-repair,Female,45,<=50K
46,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
24,Private,HS-grad,Separated,Other-service,Female,40,<=50K
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,50,<=50K
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,65,<=50K
51,Private,10th,Married-spouse-absent,Craft-repair,Male,40,<=50K
35,Private,Some-college,Married-civ-spouse,Sales,Male,50,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,40,>50K
30,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
46,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
34,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,<=50K
32,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,42,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Male,55,>50K
38,Private,Some-college,Divorced,Craft-repair,Male,40,<=50K
32,Private,HS-grad,Separated,Exec-managerial,Male,40,<=50K
23,Private,Some-college,Never-married,Handlers-cleaners,Male,50,<=50K
36,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,45,>50K
26,Private,11th,Never-married,Farming-fishing,Male,50,<=50K
22,Private,Some-college,Never-married,Sales,Male,35,<=50K
66,?,HS-grad,Widowed,?,Female,40,<=50K
55,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,40,>50K
40,Self-emp-not-inc,Assoc-acdm,Divorced,Exec-managerial,Male,30,<=50K
37,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Male,60,<=50K
50,Private,HS-grad,Separated,Craft-repair,Male,40,<=50K
29,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
51,Federal-gov,Bachelors,Never-married,Prof-specialty,Female,43,<=50K
50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,40,>50K
18,Private,11th,Never-married,Sales,Female,25,<=50K
19,Private,11th,Never-married,Handlers-cleaners,Male,25,<=50K
34,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,40,>50K
28,Private,Some-college,Never-married,Craft-repair,Male,40,<=50K
39,Private,Some-college,Married-civ-spouse,Sales,Male,55,<=50K
47,Private,Some-college,Divorced,Adm-clerical,Female,36,<=50K
42,Private,Some-college,Widowed,Exec-managerial,Female,40,<=50K
34,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,35,>50K
25,Private,Bachelors,Never-married,Exec-managerial,Female,25,<=50K
32,Private,HS-grad,Never-married,Farming-fishing,Male,40,<=50K
31,Private,Bachelors,Never-married,Prof-specialty,Male,47,<=50K
24,Private,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
54,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,38,<=50K
47,Private,HS-grad,Separated,Sales,Female,52,<=50K
29,Private,Some-college,Never-married,Other-service,Male,40,<=50K
23,Private,9th,Married-spouse-absent,Craft-repair,Male,40,<=50K
60,Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,40,>50K
45,Local-gov,Bachelors,Divorced,Protective-serv,Male,40,>50K
32,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,55,>50K
38,Private,10th,Divorced,Machine-op-inspct,Female,40,<=50K
61,Private,7th-8th,Never-married,Other-service,Male,48,<=50K
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,50,>50K
46,Local-gov,Bachelors,Separated,Prof-specialty,Male,40,<=50K
35,Private,Bachelors,Never-married,Sales,Male,50,<=50K
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,99,<=50K
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
38,Federal-gov,Some-college,Divorced,Adm-clerical,Female,40,<=50K
79,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,40,<=50K
48,Private,Some-college,Divorced,Craft-repair,Male,40,<=50K
37,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Male,84,<=50K
24,Private,12th,Never-married,Craft-repair,Male,40,<=50K
67,Private,Masters,Married-spouse-absent,Exec-managerial,Male,55,>50K
24,Private,Bachelors,Never-married,Adm-clerical,Male,30,<=50K
32,Private,HS-grad,Divorced,Craft-repair,Female,50,<=50K
45,Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,15,<=50K
36,Private,Bachelors,Divorced,Adm-clerical,Female,40,<=50K
77,Private,HS-grad,Married-civ-spouse,Other-service,Male,25,<=50K
25,Private,Some-college,Never-married,Sales,Female,40,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
30,Private,HS-grad,Never-married,Farming-fishing,Male,60,<=50K
28,Private,Bachelors,Never-married,Adm-clerical,Female,40,<=50K
37,Private,HS-grad,Divorced,Exec-managerial,Female,12,<=50K
49,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
24,Private,HS-grad,Married-civ-spouse,Other-service,Male,39,<=50K
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,>50K
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
32,Private,Bachelors,Divorced,Sales,Female,30,<=50K
24,Private,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
27,Private,Bachelors,Married-civ-spouse,Sales,Male,50,<=50K
21,Private,HS-grad,Separated,Farming-fishing,Male,40,<=50K
36,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,<=50K
43,Private,Some-college,Married-civ-spouse,Sales,Male,50,>50K
56,Private,7th-8th,Widowed,Machine-op-inspct,Female,40,<=50K
40,Private,Bachelors,Divorced,Exec-managerial,Female,45,>50K
21,Private,HS-grad,Never-married,Priv-house-serv,Female,25,<=50K
52,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Female,30,>50K
24,Private,Bachelors,Never-married,Tech-support,Female,50,<=50K
28,?,11th,Never-married,?,Female,40,<=50K
51,Private,Masters,Never-married,Prof-specialty,Male,55,>50K
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,48,<=50K
33,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
28,Private,1st-4th,Never-married,Farming-fishing,Male,77,<=50K
42,Private,HS-grad,Separated,Sales,Female,40,<=50K
37,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,40,>50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,60,>50K
75,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,20,<=50K
39,Private,Some-college,Divorced,Sales,Male,70,<=50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,<=50K
50,State-gov,Bachelors,Divorced,Adm-clerical,Female,37,<=50K
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,40,<=50K
39,Local-gov,HS-grad,Divorced,Adm-clerical,Male,42,<=50K
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,<=50K
45,Private,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Male,10,<=50K
24,Private,Some-college,Never-married,Machine-op-inspct,Male,40,<=50K
37,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
18,Private,12th,Never-married,Handlers-cleaners,Male,20,<=50K
17,Private,HS-grad,Never-married,Other-service,Male,40,<=50K
65,Private,Some-college,Divorced,Prof-specialty,Male,50,>50K
34,Private,HS-grad,Married-civ-spouse,Sales,Female,15,<=50K
32,Private,10th,Never-married,Machine-op-inspct,Male,40,<=50K
31,Private,Bachelors,Married-civ-spouse,Sales,Male,55,>50K
18,?,HS-grad,Never-married,?,Female,60,<=50K
40,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,>50K
34,Private,Some-college,Never-married,Exec-managerial,Female,17,<=50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
41,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,50,>50K
55,Private,HS-grad,Divorced,Adm-clerical,Male,25,<=50K
51,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Male,40,>50K
47,Private,HS-grad,Separated,Prof-specialty,Female,38,>50K
46,Local-gov,9th,Separated,Other-service,Female,40,<=50K
28,Private,Some-college,Married-spouse-absent,Adm-clerical,Female,40,<=50K
37,Private,Bachelors,Never-married,Tech-support,Female,40,<=50K
29,Private,HS-grad,Never-married,Tech-support,Male,42,<=50K
47,Private,HS-grad,Married-civ-spouse,Sales,Male,45,>50K
60,?,Assoc-voc,Widowed,?,Female,40,<=50K
48,Private,HS-grad,Never-married,Other-service,Female,32,<=50K
44,Private,Some-college,Married-civ-spouse,Craft-repair,Male,45,<=50K
28,Private,Some-college,Married-civ-spouse,Sales,Female,40,<=50K
30,Private,Bachelors,Never-married,Exec-managerial,Male,40,<=50K
32,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,45,<=50K
30,?,Bachelors,Married-civ-spouse,?,Female,4,<=50K
57,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,45,<=50K
24,Private,11th,Never-married,Craft-repair,Male,40,<=50K
43,Private,HS-grad,Never-married,Other-service,Female,24,<=50K
66,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Male,25,>50K
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
32,?,Assoc-acdm,Never-married,?,Male,40,<=50K
45,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
33,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Male,50,<=50K
27,Private,HS-grad,Never-married,Transport-moving,Male,60,<=50K
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,40,<=50K
58,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,40,>50K
24,Private,Some-college,Never-married,Sales,Female,20,<=50K
47,Private,Masters,Separated,Machine-op-inspct,Female,42,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Male,50,>50K
31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,50,>50K
58,Private,7th-8th,Widowed,Farming-fishing,Female,45,<=50K
28,?,Some-college,Never-married,?,Female,40,<=50K
17,Private,12th,Never-married,Other-service,Female,16,<=50K
28,Private,HS-grad,Never-married,Other-service,Male,20,<=50K
50,Private,Masters,Married-civ-spouse,Prof-specialty,Male,40,>50K
34,Private,HS-grad,Divorced,Adm-clerical,Male,40,<=50K
39,Private,HS-grad,Never-married,Sales,Female,40,<=50K
21,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,<=50K
41,?,HS-grad,Divorced,?,Female,40,<=50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,60,<=50K
24,Private,HS-grad,Never-married,Sales,Male,25,<=50K
39,Private,Some-college,Divorced,Adm-clerical,Female,35,<=50K
36,Private,Bachelors,Never-married,Exec-managerial,Male,70,<=50K
66,Local-gov,Masters,Widowed,Prof-specialty,Female,40,<=50K
40,Private,10th,Divorced,Transport-moving,Male,40,<=50K
66,State-gov,HS-grad,Widowed,Prof-specialty,Female,35,<=50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,Male,40,>50K
40,Private,Bachelors,Divorced,Craft-repair,Female,40,<=50K
35,Private,Masters,Married-civ-spouse,Exec-managerial,Male,50,>50K
52,Local-gov,HS-grad,Married-civ-spouse,Other-service,Female,20,<=50K
56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,35,<=50K
25,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
41,Private,HS-grad,Separated,Adm-clerical,Female,40,<=50K
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,>50K
61,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,60,>50K
41,Private,HS-grad,Never-married,Craft-repair,Male,50,<=50K
18,Private,Some-college,Never-married,Sales,Female,25,<=50K
28,Local-gov,HS-grad,Never-married,Transport-moving,Female,40,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,50,>50K
20,Private,Some-college,Never-married,Other-service,Female,25,<=50K
44,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Male,40,>50K
33,Private,11th,Never-married,Sales,Female,40,<=50K
81,Private,Masters,Widowed,Prof-specialty,Male,60,<=50K
37,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
28,Private,10th,Widowed,Adm-clerical,Female,35,<=50K
47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,40,<=50K
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,25,<=50K
36,Self-emp-inc,Some-college,Divorced,Sales,Male,55,<=50K
45,Private,Some-college,Married-civ-spouse,Transport-moving,Male,50,>50K
21,Private,Assoc-acdm,Never-married,Other-service,Male,35,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,60,<=50K
39,Local-gov,Some-college,Divorced,Prof-specialty,Female,45,<=50K
45,Private,HS-grad,Divorced,Adm-clerical,Female,38,<=50K
30,Private,9th,Never-married,Farming-fishing,Male,40,<=50K
44,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Male,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Sales,Male,50,>50K
47,Private,HS-grad,Divorced,Exec-managerial,Female,43,<=50K
24,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,40,<=50K
26,Private,11th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
32,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,45,>50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
17,?,11th,Never-married,?,Female,20,<=50K
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,45,>50K
45,Private,HS-grad,Divorced,Transport-moving,Male,60,<=50K
64,Local-gov,HS-grad,Widowed,Adm-clerical,Female,40,<=50K
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
56,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,77,<=50K
41,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
36,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,<=50K
31,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
30,Private,Assoc-voc,Never-married,Adm-clerical,Male,40,<=50K
39,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Female,40,<=50K
33,Private,HS-grad,Never-married,Machine-op-inspct,Male,50,<=50K
39,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
60,Private,Some-college,Separated,Transport-moving,Female,30,<=50K
33,Federal-gov,Assoc-voc,Married-civ-spouse,Tech-support,Male,40,>50K
18,Private,11th,Never-married,Handlers-cleaners,Male,12,<=50K
39,Private,Assoc-acdm,Divorced,Exec-managerial,Female,35,<=50K
18,?,12th,Never-married,?,Male,25,<=50K
46,Private,HS-grad,Never-married,Other-service,Female,24,<=50K
33,State-gov,Some-college,Separated,Prof-specialty,Male,40,>50K
33,Self-emp-not-inc,Some-college,Never-married,Other-service,Male,35,<=50K
75,Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,Male,30,<=50K
22,State-gov,Assoc-acdm,Never-married,Adm-clerical,Male,40,<=50K
42,Private,HS-grad,Never-married,Sales,Female,40,<=50K
42,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Male,55,<=50K
46,Private,Masters,Married-civ-spouse,Exec-managerial,Male,45,>50K
43,Private,Some-college,Married-civ-spouse,Other-service,Female,20,>50K
51,Private,Some-college,Married-civ-spouse,Sales,Male,40,>50K
24,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
39,Private,Some-college,Never-married,Exec-managerial,Male,45,<=50K
35,Private,HS-grad,Divorced,Other-service,Female,35,<=50K
46,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,<=50K
28,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
36,Private,HS-grad,Divorced,Craft-repair,Female,40,<=50K
34,Private,Masters,Married-civ-spouse,Exec-managerial,Male,40,>50K
46,Private,Assoc-voc,Divorced,Adm-clerical,Female,40,<=50K
48,Private,HS-grad,Divorced,Craft-repair,Male,40,<=50K
43,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,50,>50K
36,Private,HS-grad,Never-married,Other-service,Female,30,<=50K
62,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
32,Private,11th,Married-civ-spouse,Adm-clerical,Male,45,<=50K
19,Private,11th,Never-married,Sales,Female,35,<=50K
25,Private,Masters,Never-married,Prof-specialty,Male,45,<=50K
36,Private,HS-grad,Divorced,Exec-managerial,Female,40,<=50K
44,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,60,>50K
45,Private,HS-grad,Divorced,Other-service,Female,40,<=50K
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,60,>50K
81,Private,1st-4th,Married-civ-spouse,Prof-specialty,Male,15,<=50K
22,?,Some-college,Never-married,?,Female,40,<=50K
35,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,>50K
35,Private,HS-grad,Divorced,Craft-repair,Male,46,<=50K
32,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
18,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Male,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,50,<=50K
50,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Male,45,<=50K
52,Private,HS-grad,Never-married,Craft-repair,Male,55,<=50K
59,Private,HS-grad,Divorced,Other-service,Female,40,<=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Male,52,<=50K
40,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
20,Private,HS-grad,Never-married,Sales,Female,25,<=50K
24,Private,12th,Never-married,Other-service,Female,38,<=50K
45,Private,Some-college,Divorced,Craft-repair,Male,40,<=50K
50,State-gov,Some-college,Married-spouse-absent,Adm-clerical,Female,40,<=50K
26,Self-emp-not-inc,HS-grad,Never-married,Sales,Male,50,>50K
33,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,40,<=50K
47,Private,HS-grad,Divorced,Adm-clerical,Male,40,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Female,52,<=50K
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Female,25,>50K
49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,>50K
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,70,<=50K
21,Private,HS-grad,Never-married,Craft-repair,Male,35,<=50K
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,>50K
38,Private,Masters,Married-civ-spouse,Exec-managerial,Male,70,>50K
21,Private,Some-college,Never-married,Sales,Male,12,<=50K
25,Private,Bachelors,Never-married,Prof-specialty,Male,40,<=50K
43,Private,HS-grad,Married-AF-spouse,Craft-repair,Female,42,>50K
